Shipping times,Shipping costs,Transportation modes,Routes,Order quantities,Production volumes,Manufacturing costs,Supplier name,damage_risk
4,7.8455082323101415,0,1,89,840,6.43028358906371,4,1
5,10.928448778048992,0,1,87,840,6.652008209243157,4,1
4,9.313890017939977,0,1,86,843,5.63162814263749,4,1
3,8.931472803375241,0,1,86,839,6.312908182206363,4,1
7,9.406465179849647,0,1,90,840,5.338753045903347,4,1
5,9.054353616377808,0,1,87,842,6.745933424581048,4,1
5,9.28479865715671,0,1,90,842,5.858072640464563,4,1
6,6.719726927643956,0,1,86,842,5.202051340667336,4,1
2,5.282329580134446,0,1,32,789,8.719129182023476,1,1
5,4.84532841048474,0,1,35,790,9.0817428599636,1,1
5,6.126258396629223,0,1,36,791,9.369954730358582,1,1
2,7.301431077246365,0,1,35,791,9.275877802272595,1,1
3,5.030731843626771,0,1,34,793,9.999230420464803,1,1
4,6.149580740067597,0,1,36,793,8.107024268283725,1,1
5,5.121630970614063,0,1,35,792,9.583949798976711,1,1
2,5.019633911494455,0,1,33,789,10.014307342405209,1,1
1,6.043817895655592,0,1,36,792,9.080082474805316,1,1
2,5.451355767389494,0,1,33,789,8.860555960949304,1,1
4,5.974864966588112,0,1,36,790,8.938194691353141,1,1
3,5.5443583162082515,0,1,35,793,8.502465058374906,1,1
5,6.188589150315897,0,1,35,791,9.532745431406084,1,1
5,6.391539775838319,0,1,32,790,10.785031162436752,1,1
5,5.436746199281254,0,1,34,791,8.74270300450919,1,1
5,5.655229745190149,0,1,36,789,8.788145309315665,1,1
3,4.8502047493243925,0,1,35,792,6.955843946013424,1,1
2,5.723498689138663,0,1,34,793,9.479450877540813,1,1
2,5.950184196265309,0,1,34,792,8.903494005870243,1,1
4,6.444307934412735,0,1,34,790,9.47746219659224,1,1
3,5.898829801613782,0,1,36,790,8.015409629549799,1,1
3,6.547189889990638,0,1,34,792,9.544638233462116,1,1
2,5.020245236898475,0,1,35,793,8.716652315684389,1,1
1,5.402341956200921,0,1,32,793,9.524611801075693,1,1
4,4.959835643366572,0,1,33,791,10.94493854288368,1,1
2,5.45710396361045,0,1,32,793,9.874011420956153,1,1
5,5.241091788977389,0,1,36,789,8.967742745314567,1,1
1,6.5505334260562735,0,1,36,790,9.058667304344263,1,1
3,5.731188329278769,0,1,32,791,8.21704311429303,1,1
3,5.434826810102458,0,1,33,790,10.26775899400683,1,1
3,5.257030357848416,0,1,34,790,8.979500620025862,1,1
4,4.315379961516557,0,1,34,793,8.82641240514183,1,1
3,5.761036029035064,0,1,32,792,8.88772167145528,1,1
5,5.7984193157999995,0,1,33,789,8.67049632375834,1,1
4,5.716465415361897,0,1,34,789,10.402492061504628,1,1
5,5.28409975295136,0,1,32,790,8.367127606944102,1,1
3,5.1738955744655835,0,1,32,789,8.810685637468826,1,1
5,4.890031325575341,0,1,33,789,6.860869026988507,1,1
5,6.896187028193948,0,1,34,791,8.778353010972383,1,1
5,5.475754291614369,0,1,35,790,9.441090559748876,1,1
6,3.885880251900308,0,0,54,412,107.3629754683371,0,1
6,4.197648943509665,0,0,55,415,84.56278739608368,0,1
10,3.650640971317981,0,0,54,415,88.07360430006509,0,1
8,3.742468577731687,0,0,55,414,96.3723197461735,0,1
8,3.4427145403020205,0,0,58,413,95.24319632236943,0,1
7,4.046983083852128,0,0,58,415,87.99579855035364,0,1
9,3.798475971780081,0,0,54,412,86.26991844227474,0,1
6,3.5874107248145997,0,0,54,415,94.39796371315616,0,1
6,3.5413668844644204,0,0,57,414,102.04393691420367,0,1
10,3.6380345122140887,0,0,56,412,90.10793995482264,0,1
6,3.9020670500618904,0,0,55,412,95.38496262154466,0,1
10,4.025292710081569,0,0,55,413,88.27594184683934,0,1
6,4.083233665360112,0,0,58,414,97.86040265687411,0,1
10,3.7702216840564393,0,0,58,415,87.73596831116106,0,1
7,3.976713947569349,0,0,54,416,101.38571992397384,0,1
8,4.728579563805567,0,0,55,414,86.75758662435513,0,1
9,3.8923388798984946,0,0,54,413,90.28596343433267,0,1
9,4.852293192460785,0,0,55,414,90.67989588341199,0,1
9,4.200647378484022,0,0,56,415,86.36101901756919,0,1
9,4.372933117035041,0,0,57,412,86.26452091501731,0,1
7,3.9983163932315313,0,0,56,413,93.09271113737799,0,1
8,3.8666341063346397,0,0,54,415,82.74104596104176,0,1
7,3.9567099139334925,0,0,57,414,81.52270451955896,0,1
7,3.7631669880953442,0,0,57,413,84.03327937881258,0,1
6,3.3112405763680113,0,0,57,412,97.88631849152891,0,1
8,3.1512040865406235,0,0,54,415,99.80008908253542,0,1
7,4.46191908963568,0,0,54,416,100.97440274454782,0,1
9,4.716305076364211,0,0,58,416,90.18423139115076,0,1
7,4.041057549715475,0,0,56,416,80.2168241109536,0,1
8,4.091445492086361,0,0,57,414,86.81325859542396,0,1
10,4.2859440343574295,0,0,56,413,92.9622382170736,0,1
8,3.7814747524983527,0,0,56,413,91.1498623167852,0,1
9,3.6182617242282658,0,0,58,414,88.20641811721389,0,1
10,3.7474701458323207,0,0,56,416,83.59884474534293,0,1
9,3.881405738819204,0,0,56,413,87.0462001018212,0,1
9,3.0285255746853164,0,0,57,414,98.13112009572477,0,1
9,4.025034062879877,0,0,56,416,83.94145409859853,0,1
8,3.724935286706239,0,0,56,415,91.6189982125606,0,1
6,3.9676134744467393,0,0,56,416,88.72721602014671,0,1
8,4.217013474467598,0,0,54,412,104.08268250245322,0,1
7,7.846706492826924,2,0,39,793,89.80294445207984,0,1
10,5.368422083959829,2,0,39,791,89.95639061596962,0,1
9,7.643941646622436,2,0,38,795,88.78143220593218,0,1
9,6.30201044422058,2,0,37,794,88.36535149118484,0,1
10,7.235163412038175,2,0,41,793,97.18871966269008,0,1
10,7.53730708489589,2,0,37,793,84.50089931332609,0,1
6,7.307311446498364,2,0,41,794,92.09138851848259,0,1
7,6.687264277201551,2,0,41,791,84.82785485452919,0,1
6,7.141765485198859,2,0,38,792,91.96112836389085,0,1
7,5.375365403775281,2,0,41,792,88.35455683812923,0,1
6,8.188802503216632,2,0,40,794,77.94959278579041,0,1
9,6.797658017526155,2,0,41,795,86.41154796137661,0,1
8,7.00818165901234,2,0,37,792,88.40920447637322,0,1
9,6.256589525340637,2,0,41,793,89.25203036312959,0,1
10,7.205706158611277,2,0,38,794,86.3433166537781,0,1
9,7.985045625144479,2,0,39,791,85.73610485757102,0,1
9,6.515404757960399,2,0,37,794,83.1223004909501,0,1
7,6.822329925020848,2,0,39,795,95.15330562949826,0,1
6,8.164537715025297,2,0,37,792,97.8582144316152,0,1
10,7.321228599494866,2,0,40,794,83.96899524030664,0,1
6,6.528515228230366,2,0,39,792,88.39951057601712,0,1
6,7.737714235723123,2,0,41,795,87.68917917794047,0,1
10,5.863535127992818,2,0,37,791,83.77722383322558,0,1
10,6.976286425150708,2,0,41,792,98.26049154920439,0,1
9,7.164389105612728,2,0,37,794,92.19968617164095,0,1
9,6.542506077781419,2,0,40,792,95.48780941092723,0,1
10,6.291544826764355,2,0,41,791,74.21929064241199,0,1
6,7.525775884018574,2,0,41,794,85.5685014961776,0,1
9,7.756781245866404,2,0,41,791,85.04547467499016,0,1
10,6.679014805256202,2,0,37,792,81.52698318056709,0,1
8,8.777560380360717,2,0,41,792,89.68417124200067,0,1
6,7.011496421232459,2,0,37,792,90.12758015080938,0,1
7,7.7188026303785175,2,0,39,793,95.24393744011068,0,1
8,6.727190520414776,2,0,38,793,88.9563495605315,0,1
9,5.814598627949626,2,0,40,793,84.92215622824376,0,1
6,8.432697776588872,2,0,39,795,91.1087792036652,0,1
7,7.63545345191937,2,0,38,792,94.67608385109143,0,1
9,6.98921206246998,2,0,39,792,100.64420788409866,0,1
9,7.215473069509697,2,0,37,791,76.10752573426429,0,1
9,7.725331820572892,2,0,37,791,81.79808067236836,0,1
6,6.57782581703823,2,0,37,795,89.9781238341032,0,1
10,5.336801535545218,3,0,37,894,102.30670904365576,3,0
10,4.310999925331268,3,0,40,890,83.49826275838552,3,0
7,6.372569592335305,3,0,39,891,93.13534716088749,3,0
7,5.892238929851544,3,0,38,894,94.01447670680072,3,0
7,5.976905380442407,3,0,40,894,95.88180288414254,3,0
7,5.387428047246196,3,0,38,890,102.19506930504116,3,0
6,5.39759037222355,3,0,40,892,88.4485113959003,3,0
10,5.58363854839421,3,0,40,894,95.16012911648271,3,0
6,5.389578580206236,3,0,38,893,96.57602431224731,3,0
6,5.9234837621319265,3,0,37,894,96.91638665678789,3,0
6,5.1647158431335365,3,0,36,894,91.47726283448687,3,0
8,5.989097405894539,3,0,37,894,91.83071859379038,3,0
8,5.060290901789022,3,0,38,890,94.1994552158112,3,0
7,6.751777045380196,3,0,39,892,87.4406053780268,3,0
10,6.153143863009595,3,0,37,890,106.16367008165187,3,0
6,5.345325360326014,3,0,39,893,101.60369460937002,3,0
6,7.177847816545402,3,0,36,894,95.05412453085692,3,0
7,6.069432876814326,3,0,38,891,86.7558509329588,3,0
9,5.3023840947535605,3,0,36,893,117.51369440812294,3,0
9,6.214200353404427,3,0,38,893,99.60545773755047,3,0
6,6.0124436239580605,3,0,38,892,101.09178085102303,3,0
9,5.582008198788901,3,0,38,890,97.14994249362391,3,0
6,6.309378540259267,3,0,37,893,82.8813037002653,3,0
9,5.262109116333313,3,0,36,893,97.07097584047318,3,0
10,5.1518846393936775,3,0,40,891,114.91306141341671,3,0
7,5.285156686339916,3,0,36,892,100.91572922747865,3,0
9,4.955628836260614,3,0,39,892,104.05753060631909,3,0
10,5.620751915192216,3,0,39,890,92.31057597334808,3,0
6,4.95326217726709,3,0,40,893,94.96117884009323,3,0
10,5.7435264261515915,3,0,37,892,102.85139543862086,3,0
6,5.76236994065451,3,0,37,891,106.88122776818604,3,0
8,5.751942710335341,3,0,40,894,107.09433381147088,3,0
7,4.790003792178652,3,0,36,890,97.36400319126476,3,0
10,6.207267684143055,3,0,40,890,91.68883411567258,3,0
7,5.296041315105675,3,0,38,892,87.68161269910263,3,0
9,5.770401145374278,3,0,40,890,92.45296727323495,3,0
6,4.534342357547801,3,0,36,893,92.26322829308471,3,0
6,4.889217496756562,3,0,37,893,100.57774047731944,3,0
8,5.003059260509268,3,0,40,891,95.65556003955126,3,0
4,7.148426581973106,2,0,57,178,87.32746040108215,4,1
2,6.48596230257577,2,0,57,178,100.33675643131774,4,1
6,8.326888659978165,2,0,55,178,94.9663407291932,4,1
4,7.199675043050475,2,0,58,181,92.26262617485766,4,1
6,7.825920675449604,2,0,56,181,102.93889601297494,4,1
2,8.394720694231681,2,0,59,179,103.28537101405155,4,1
2,6.1980555390501495,2,0,57,179,98.48456248237942,4,1
6,6.997712088119659,2,0,56,178,100.24360888697986,4,1
5,8.312550826547572,2,0,59,181,87.17971071376058,4,1
4,6.664904004078147,2,0,59,177,95.86578088456686,4,1
3,6.901703679695333,2,0,59,181,93.65405469513458,4,1
5,8.329874406926093,2,0,59,181,83.13233764038124,4,1
6,8.329682993683782,2,0,59,179,99.48273845110099,4,1
4,9.139397371572443,2,0,58,179,87.68749119372889,4,1
2,8.089896098904088,2,0,55,180,89.55559066625676,4,1
2,6.586260110177096,2,0,55,178,93.93187546453228,4,1
2,7.420089269614819,2,0,58,177,85.03820615061225,4,1
2,7.02271847312536,2,0,58,177,98.64042447670586,4,1
6,7.485897581186005,2,0,55,177,103.03374111933867,4,1
6,8.556855657528137,2,0,57,179,114.50847330431456,4,1
3,8.254337077436485,2,0,55,178,104.3287944063033,4,1
5,7.207118997149873,2,0,56,180,93.54787500798865,4,1
3,8.508168864365711,2,0,55,177,82.37745747751954,4,1
3,8.29778678696606,2,0,59,180,105.246367911478,4,1
3,8.571541736744031,2,0,58,181,110.69577176256342,4,1
2,7.307587937252115,2,0,57,180,101.90453107693635,4,1
3,8.960556812046377,2,0,55,180,98.63453682720102,4,1
4,7.193616923658831,2,0,57,177,92.0019479706764,4,1
6,9.427507486766187,2,0,58,178,101.24918737997791,4,1
4,7.9198961376218495,2,0,56,177,93.56478224924311,4,1
4,7.412194733286091,2,0,57,181,104.31038792314222,4,1
6,8.217199223298238,2,0,57,179,92.74526378408315,4,1
6,9.012173838492544,2,0,55,177,110.83091603342845,4,1
6,8.052092724818497,2,0,57,180,90.0756954736825,4,1
2,7.2217069667597,2,0,56,180,91.00056879802344,4,1
4,6.572422913756548,2,0,56,179,97.25488962868349,4,1
6,6.998060193484173,2,0,58,180,99.14317039675082,4,1
5,8.073758948389942,2,0,56,179,96.20217575342845,4,1
2,7.6497830034178795,2,0,59,179,95.31221316579794,4,1
5,7.944497608283644,2,0,56,181,74.26623757740342,4,1
4,7.606451353634486,2,0,57,179,85.6295835908427,4,1
8,3.6059401237544924,0,0,86,208,25.103133369319675,4,1
7,3.6081596318392517,0,0,84,207,25.0161084419435,4,1
11,3.0518846411816085,0,0,84,204,30.38191275056229,4,1
9,3.724027254317957,0,0,83,204,26.674445656208775,4,1
9,3.5877780331207103,0,0,84,208,23.596724367086114,4,1
8,3.55353479823735,0,0,84,208,26.90298224082602,4,1
10,2.997831188049837,0,0,86,205,26.924387222228788,4,1
11,3.862029956496885,0,0,83,205,28.0483863831739,4,1
8,3.6909924623884973,0,0,84,207,26.638223927553085,4,1
9,3.5548829225968803,0,0,86,208,25.043433036799758,4,1
8,4.079537240260573,0,0,87,207,28.063581716449402,4,1
10,3.51500730339865,0,0,87,204,26.96297734808345,4,1
7,3.8335209824755014,0,0,83,207,22.28414549316125,4,1
7,3.8973603796327736,0,0,85,208,28.37223537579697,4,1
10,2.898871191670215,0,0,83,207,27.82757180488866,4,1
10,3.8140748089332095,0,0,86,204,26.678878839340452,4,1
7,4.3245932065665444,0,0,83,207,29.42977247143888,4,1
11,3.6957020424517224,0,0,85,208,24.75700550515251,4,1
11,3.86412233438005,0,0,84,207,27.43515735684913,4,1
10,3.5351170377093624,0,0,86,207,29.277443887637425,4,1
9,3.454303786672309,0,0,85,206,27.89485702230251,4,1
8,4.227090108365116,0,0,84,204,29.357703240700413,4,1
11,3.8785251109434418,0,0,83,205,24.946836300406034,4,1
11,3.0206259129416773,0,0,86,208,23.6911021087633,4,1
8,3.815652215702396,0,0,83,208,32.273594265639005,4,1
10,4.4546261278669395,0,0,85,204,24.84878804734057,4,1
9,3.080940318707104,0,0,83,207,27.606608243479872,4,1
9,3.2039280091798594,0,0,87,206,30.341471680570365,4,1
10,2.892979355830858,0,0,86,204,26.30456571972881,4,1
7,3.8313403036120306,0,0,84,205,29.927244096300544,4,1
8,3.6854548952989012,0,0,86,205,26.814387327994382,4,1
9,3.833401384596399,0,0,87,205,28.771236059955463,4,1
9,3.66096738403079,0,0,84,205,26.782313769790925,4,1
11,3.2710608996638326,0,0,83,205,20.218791720811005,4,1
7,3.768090508767619,0,0,85,205,27.396493148623044,4,1
9,3.377921533585091,0,0,84,206,28.824393321047435,4,1
9,3.392395560813467,0,0,84,204,28.225274302020683,4,1
10,3.011858942941198,0,0,86,207,26.62740164660283,4,1
8,3.6718825534681168,0,0,83,208,22.384258094971493,4,1
7,8.248658709035023,1,0,72,835,21.479033961458576,1,1
8,8.161909246772929,1,0,73,832,23.571803343766454,1,1
6,8.028081593491097,1,0,74,832,25.06470451310291,1,1
5,7.351136803339354,1,0,74,832,22.669332064172366,1,1
5,7.127557051485534,1,0,74,832,22.512414037025533,1,1
8,7.754659097697161,1,0,72,833,22.742027645997716,1,1
8,7.707596299126084,1,0,74,834,22.537229178508586,1,1
5,7.473328045799166,1,0,72,832,23.884700256596386,1,1
4,6.754922453363427,1,0,73,834,21.6799781648546,1,1
8,8.688516450304219,1,0,73,835,22.629070138200202,1,1
6,7.426409117513066,1,0,71,833,23.91706111008944,1,1
6,8.266323222902736,1,0,70,836,23.90189598934871,1,1
7,7.555153336691068,1,0,72,833,19.93692722889437,1,1
4,8.001787666259672,1,0,74,832,21.931669387968665,1,1
5,6.763178874069504,1,0,72,832,21.244286488841762,1,1
5,7.957492162756148,1,0,72,836,20.02892755797232,1,1
6,6.704146640034063,1,0,71,834,24.266296835580786,1,1
4,7.8748649223869895,1,0,71,836,22.275556206913844,1,1
5,7.248176771332368,1,0,73,832,20.884095628797933,1,1
5,7.263089789131228,1,0,72,835,21.077284143811976,1,1
6,8.638084786671474,1,0,72,835,19.658438708626026,1,1
8,5.868010339343035,1,0,72,835,23.394250567136687,1,1
6,6.73304149907809,1,0,73,834,18.833701063721037,1,1
7,7.9930206598796065,1,0,72,836,21.551030460214374,1,1
7,7.6844444714481615,1,0,72,835,20.64911237846781,1,1
5,7.100211594157768,1,0,70,832,21.892213730090994,1,1
8,7.215308514915547,1,0,71,833,21.607571038243357,1,1
4,7.055578204997577,1,0,74,836,22.603166229033697,1,1
6,7.110897457209533,1,0,74,835,20.658287255479692,1,1
5,7.295952233308182,1,0,73,835,24.278307585691866,1,1
6,8.018389144191323,1,0,74,836,20.241024843757554,1,1
6,7.600829782151061,1,0,71,833,24.70829308233766,1,1
5,6.811553142341379,1,0,70,833,22.05939644033656,1,1
7,6.7209849523946685,1,0,74,836,22.793822810378675,1,1
5,7.505533928781959,1,0,74,832,19.587106546136614,1,1
7,6.8354121748755565,1,0,70,834,22.54347958081085,1,1
8,8.942007774907312,1,0,72,834,22.590976314856043,1,1
5,7.479204246129161,1,0,73,835,26.274899999450582,1,1
4,7.232969161438093,1,0,73,835,23.688359699401353,1,1
8,8.308021279252907,1,0,74,833,20.75045717613109,1,1
5,5.332746201636296,1,0,53,795,60.064763523404764,1,1
4,5.407555032005481,1,0,50,795,68.71201073143347,1,1
4,4.44209025741431,1,0,53,792,68.17206109474796,1,1
8,4.706825874931872,1,0,54,792,60.848857088019955,1,1
5,4.895471546670318,1,0,53,795,66.41012308574854,1,1
7,4.044595025555092,1,0,52,796,71.86904321208453,1,1
4,6.00956261215921,1,0,53,792,62.673274849121825,1,1
6,5.555599259440151,1,0,51,795,68.06762260721378,1,1
5,4.915028727475609,1,0,53,794,70.9946898112984,1,1
6,5.441706319857323,1,0,53,792,63.57525172313346,1,1
5,5.678918481687512,1,0,52,794,60.60687605227788,1,1
8,6.235396123016615,1,0,52,792,62.55602904909603,1,1
5,4.767366844333472,1,0,51,792,67.98308427367952,1,1
6,5.1878844069586405,1,0,50,792,80.3022147947679,1,1
5,5.257041047163862,1,0,54,794,69.61364198231944,1,1
7,5.9115979155119724,1,0,52,795,66.37493086644187,1,1
8,4.2420609187594485,1,0,52,794,63.025567611119364,1,1
4,4.538831215564091,1,0,52,792,57.745935897636656,1,1
7,4.755099091723704,1,0,53,792,65.94611950520424,1,1
8,6.044034947917602,1,0,52,795,66.33223528664404,1,1
5,4.869117052668357,1,0,54,792,62.91380975499105,1,1
5,5.313955323508031,1,0,52,793,63.94523213352654,1,1
5,5.134137375263205,1,0,50,793,62.11707552423705,1,1
7,5.224827677565382,1,0,51,793,73.24860413796455,1,1
8,5.786827022116784,1,0,50,795,64.30632432804258,1,1
4,4.866244024158167,1,0,52,796,65.00387849162303,1,1
5,5.4095197629058145,1,0,52,792,72.87659333281569,1,1
7,4.941464492153203,1,0,52,795,70.67313604450388,1,1
4,4.509638651839556,1,0,52,792,63.77766087625778,1,1
8,4.4172594071501825,1,0,54,796,76.54888849607364,1,1
6,5.090282408408246,1,0,50,793,67.48523369618242,1,1
7,4.904646382893093,1,0,51,795,71.45658964200939,1,1
5,6.223662347856338,1,0,50,793,70.08217403257164,1,1
4,5.5706697335120205,1,0,53,794,69.90016475805703,1,1
5,6.0646640762410176,1,0,52,796,67.16296221756754,1,1
6,4.966028005854166,1,0,51,796,70.81198243516265,1,1
5,6.392742686087386,1,0,53,793,68.30991319650269,1,1
7,5.456709708018476,1,0,50,793,62.6014085261934,1,1
4,4.893718358270204,1,0,53,792,63.5135810223057,1,1
6,5.340617154762201,1,0,50,794,68.17607668364931,1,1
6,3.529182334371254,2,1,4,868,80.94854989315618,2,1
9,4.006359327888318,2,1,4,870,79.50218846613545,2,1
7,3.749738830982122,2,1,5,872,80.92571219451936,2,1
8,4.371976050889956,2,1,7,869,83.86713630754228,2,1
8,4.516384811360856,2,1,8,869,70.36425586657688,2,1
9,4.161399441848884,2,1,5,870,76.34918747063003,2,1
9,4.363323542218931,2,1,5,872,85.86829582401953,2,1
6,3.4681414308670497,2,1,4,872,73.53656085457715,2,1
8,4.7160138114380405,2,1,7,868,89.59090766839661,2,1
7,4.572199386087428,2,1,6,872,82.28616976998755,2,1
10,4.546452290976868,2,1,4,872,73.4111619924985,2,1
6,3.91535073848192,2,1,8,872,81.16839507655634,2,1
8,3.278036949423958,2,1,6,868,74.16033396974312,2,1
10,3.667320651741541,2,1,7,869,75.49406226298416,2,1
6,4.296174391206593,2,1,4,871,79.12859712619722,2,1
8,3.8723282413213465,2,1,4,870,79.75154049036594,2,1
8,4.120608282266332,2,1,5,869,72.51925903396085,2,1
8,4.19632882106212,2,1,5,869,82.47045969916543,2,1
10,4.663213401321449,2,1,6,869,76.45968230923344,2,1
9,4.536672705241869,2,1,5,868,64.54944396520992,2,1
8,4.304542418424357,2,1,5,870,71.84897384134929,2,1
6,4.336557527998292,2,1,7,870,80.56001960258914,2,1
7,3.7432405462849383,2,1,8,868,69.61112169784678,2,1
7,4.00683042346623,2,1,8,869,74.29575237882348,2,1
6,4.694571239993487,2,1,8,868,81.78265728034904,2,1
6,4.062807559639663,2,1,7,870,70.50758638170451,2,1
7,3.9376258408195812,2,1,6,868,76.42934632771356,2,1
8,3.988354368967131,2,1,7,872,87.84977766196235,2,1
8,4.265368880039593,2,1,6,869,75.6254789573901,2,1
7,4.3373754830724165,2,1,7,869,78.91603197963735,2,1
7,4.273476411659421,2,1,6,871,82.9762926721344,2,1
10,3.1868984423336815,2,1,7,869,81.43479196126019,2,1
10,4.2710579873867305,2,1,8,870,90.27014120386633,2,1
7,3.4067626204145207,2,1,5,868,72.12114246444199,2,1
8,3.8299094362754023,2,1,6,869,73.27860540987393,2,1
6,4.005092964660494,2,1,7,870,74.09507637608873,2,1
10,3.773297599937193,2,1,8,871,73.02640576095907,2,1
7,3.4228906989313157,2,1,6,868,88.44279720855936,2,1
8,4.223362016031508,2,1,5,872,77.47080729414792,2,1
8,4.438590643361802,2,1,8,871,78.18713969919986,2,1
8,9.341890839030944,1,0,52,963,18.83915379551954,0,1
9,9.228938613299468,1,0,52,962,18.594578160582113,0,1
8,9.371992987725989,1,0,50,966,17.45101613577282,0,1
8,9.246906137007091,1,0,53,965,22.997617745759445,0,1
7,7.118427402274713,1,0,52,966,21.836331211299186,0,1
8,10.455228318843755,1,0,51,962,19.591892634815082,0,1
8,7.706772435554571,1,0,52,964,20.17809698298654,0,1
8,8.11194751084838,1,0,50,963,17.368898272533606,0,1
8,8.989350742823554,1,0,51,964,21.679432704165443,0,1
7,10.30860610221541,1,0,53,965,18.69574333108159,0,1
7,8.602720250906827,1,0,49,965,19.418706275814902,0,1
7,9.716802147954057,1,0,49,963,17.52400714387396,0,1
8,8.976357704118003,1,0,50,965,19.868059500904824,0,1
11,9.015821880116416,1,0,49,966,19.128613284442093,0,1
