shipment_id,product_id,supplier_id,shipping_carrier,transportation_mode,route,shipping_cost,total_cost,shipping_time,shipped_at
5f127c66-abb3-4817-88b8-ddac4fcf14b0,2a2629a4-41a8-5f8a-9f44-63d4993626b3,eb5c2420-2004-4f39-a799-d8093633641f,Carrier B,Sea,Route B,2.17,127.15,8,2026-01-24
b372a3f3-b4cb-4068-a7ea-e7678690e864,2a2629a4-41a8-5f8a-9f44-63d4993626b3,a76eef60-491b-4362-9aec-7f55c75403b4,Carrier B,Sea,Route B,2.17,127.15,8,2026-01-24
7a7093a8-bb86-4847-9007-484deba4510a,2a2629a4-41a8-5f8a-9f44-63d4993626b3,22adce34-ca69-4614-9e37-220ab4987b4f,Carrier B,Sea,Route B,2.17,127.15,8,2026-01-24
679ee5e3-2572-4bc2-9038-2cbccde2fdd8,5b472632-d52a-55c8-8f86-07092ea3f93c,b00d45e7-1fbd-4743-b2cb-c733ee58845d,Carrier B,Sea,Route B,2.22,128.82,7,2026-01-24
c1ed7c33-1fa3-4dfb-997f-14e084c2716a,5b472632-d52a-55c8-8f86-07092ea3f93c,fb9de1d8-7781-426e-a963-1fc87336df20,Carrier B,Sea,Route B,2.22,128.82,7,2026-01-24
9f3524ce-94c5-43e6-b74e-0c1f1d293648,5b472632-d52a-55c8-8f86-07092ea3f93c,eb5c2420-2004-4f39-a799-d8093633641f,Carrier B,Sea,Route B,2.22,128.82,7,2026-01-24
f0273adc-f552-49ed-b096-6c25e6488fe5,5b472632-d52a-55c8-8f86-07092ea3f93c,a76eef60-491b-4362-9aec-7f55c75403b4,Carrier B,Sea,Route B,2.22,128.82,7,2026-01-24
8e451b1e-3e43-4904-827c-ad45fa536c3a,5b472632-d52a-55c8-8f86-07092ea3f93c,22adce34-ca69-4614-9e37-220ab4987b4f,Carrier B,Sea,Route B,2.22,128.82,7,2026-01-24
81418e22-a67d-4d8c-a5cb-28dfe23175f4,d660206f-51d9-5be9-9510-55618cf80548,b00d45e7-1fbd-4743-b2cb-c733ee58845d,Carrier B,Sea,Route B,2.42,128.64,8,2026-01-24
25930af4-9504-44d6-a517-41cf40534c23,d660206f-51d9-5be9-9510-55618cf80548,fb9de1d8-7781-426e-a963-1fc87336df20,Carrier B,Sea,Route B,2.42,128.64,8,2026-01-24
471fbdf4-f766-46b8-bf8a-d05071024cc8,d660206f-51d9-5be9-9510-55618cf80548,eb5c2420-2004-4f39-a799-d8093633641f,Carrier B,Sea,Route B,2.42,128.64,8,2026-01-24
e5d29b30-9faf-4e9a-8f70-562a1cff9144,d660206f-51d9-5be9-9510-55618cf80548,a76eef60-491b-4362-9aec-7f55c75403b4,Carrier B,Sea,Route B,2.42,128.64,8,2026-01-24
c85d8b47-3db6-475a-91b6-79748512944f,d660206f-51d9-5be9-9510-55618cf80548,22adce34-ca69-4614-9e37-220ab4987b4f,Carrier B,Sea,Route B,2.42,128.64,8,2026-01-24
dfba3b5f-2835-4aac-a28d-2214bd67cdf5,af80f8cf-d7a5-5a11-b79d-a27a6195d699,b00d45e7-1fbd-4743-b2cb-c733ee58845d,Carrier B,Sea,Route B,2.45,127.84,6,2026-01-24
68e9d12d-530d-43bb-a7e4-087a1b199ef8,af80f8cf-d7a5-5a11-b79d-a27a6195d699,fb9de1d8-7781-426e-a963-1fc87336df20,Carrier B,Sea,Route B,2.45,127.84,6,2026-01-24
1e794ac4-a2bc-4d67-a67f-a033e40ff804,af80f8cf-d7a5-5a11-b79d-a27a6195d699,eb5c2420-2004-4f39-a799-d8093633641f,Carrier B,Sea,Route B,2.45,127.84,6,2026-01-24
1c324228-d5dd-4166-b06d-08997a6ba32a,af80f8cf-d7a5-5a11-b79d-a27a6195d699,a76eef60-491b-4362-9aec-7f55c75403b4,Carrier B,Sea,Route B,2.45,127.84,6,2026-01-24
7f26cb67-b6aa-420e-929b-2bf918887a3c,af80f8cf-d7a5-5a11-b79d-a27a6195d699,22adce34-ca69-4614-9e37-220ab4987b4f,Carrier B,Sea,Route B,2.45,127.84,6,2026-01-24
6c771025-d3d9-4d13-a052-981fcfb99f2a,03855dc7-dd9d-5b89-ab98-7167c644015c,b00d45e7-1fbd-4743-b2cb-c733ee58845d,Carrier B,Sea,Route B,2.63,128.01,8,2026-01-24
67eec225-10d3-44ef-a16f-87fb75a858ec,03855dc7-dd9d-5b89-ab98-7167c644015c,fb9de1d8-7781-426e-a963-1fc87336df20,Carrier B,Sea,Route B,2.63,128.01,8,2026-01-24
a29ef52a-ad04-4c71-a62e-9a785901f583,03855dc7-dd9d-5b89-ab98-7167c644015c,eb5c2420-2004-4f39-a799-d8093633641f,Carrier B,Sea,Route B,2.63,128.01,8,2026-01-24
de79bf6f-e9d3-4988-b75e-9d689d9119a7,03855dc7-dd9d-5b89-ab98-7167c644015c,a76eef60-491b-4362-9aec-7f55c75403b4,Carrier B,Sea,Route B,2.63,128.01,8,2026-01-24
7ebb5070-1f85-4848-af86-9afb19a55462,03855dc7-dd9d-5b89-ab98-7167c644015c,22adce34-ca69-4614-9e37-220ab4987b4f,Carrier B,Sea,Route B,2.63,128.01,8,2026-01-24
f5942396-47a1-4117-a6a8-395871e5d335,7380b767-e594-5397-970c-959ab2c8e134,b00d45e7-1fbd-4743-b2cb-c733ee58845d,Carrier B,Sea,Route B,2.14,129.5,6,2026-01-24
fa97b5f2-4ff5-44eb-a0ed-c98a0846955a,7380b767-e594-5397-970c-959ab2c8e134,fb9de1d8-7781-426e-a963-1fc87336df20,Carrier B,Sea,Route B,2.14,129.5,6,2026-01-24
6a48bdda-9129-44e7-a1f8-9aa276e1d585,7380b767-e594-5397-970c-959ab2c8e134,eb5c2420-2004-4f39-a799-d8093633641f,Carrier B,Sea,Route B,2.14,129.5,6,2026-01-24
c0c378cf-f303-4c48-9caa-b9dcaa5acfd3,7380b767-e594-5397-970c-959ab2c8e134,a76eef60-491b-4362-9aec-7f55c75403b4,Carrier B,Sea,Route B,2.14,129.5,6,2026-01-24
0bd4b4fc-dd71-41a0-9bc3-e6d01ef9c9eb,7380b767-e594-5397-970c-959ab2c8e134,22adce34-ca69-4614-9e37-220ab4987b4f,Carrier B,Sea,Route B,2.14,129.5,6,2026-01-24
186bec01-08bb-4b12-997f-07b3b95a8c8d,e62ec604-b442-57f7-a13e-09bbefe6d610,b00d45e7-1fbd-4743-b2cb-c733ee58845d,Carrier B,Sea,Route B,2.3,127.11,6,2026-01-24
bb37eb95-dd5b-429c-b47e-63b3a18d46f7,e62ec604-b442-57f7-a13e-09bbefe6d610,fb9de1d8-7781-426e-a963-1fc87336df20,Carrier B,Sea,Route B,2.3,127.11,6,2026-01-24
0ea80f89-5ee0-45b5-8138-1c3f02ba02e9,e62ec604-b442-57f7-a13e-09bbefe6d610,eb5c2420-2004-4f39-a799-d8093633641f,Carrier B,Sea,Route B,2.3,127.11,6,2026-01-24
c0d4e1ee-d648-4c1f-8100-09e1893f1f48,e62ec604-b442-57f7-a13e-09bbefe6d610,a76eef60-491b-4362-9aec-7f55c75403b4,Carrier B,Sea,Route B,2.3,127.11,6,2026-01-24
5fda1f43-c59b-4323-8445-b5a0cf3cd1e2,e62ec604-b442-57f7-a13e-09bbefe6d610,22adce34-ca69-4614-9e37-220ab4987b4f,Carrier B,Sea,Route B,2.3,127.11,6,2026-01-24
9cd5f977-32d0-4567-a747-b29dbe57fe69,684019e0-5bf2-5158-84f6-bd1a368d8ad4,b00d45e7-1fbd-4743-b2cb-c733ee58845d,Carrier B,Sea,Route B,2.57,128.56,9,2026-01-24
f594e59c-8b5d-4d7c-96b2-82f9c597edd6,684019e0-5bf2-5158-84f6-bd1a368d8ad4,fb9de1d8-7781-426e-a963-1fc87336df20,Carrier B,Sea,Route B,2.57,128.56,9,2026-01-24
b8e5262e-8108-41f4-9271-d03b490c35b1,684019e0-5bf2-5158-84f6-bd1a368d8ad4,eb5c2420-2004-4f39-a799-d8093633641f,Carrier B,Sea,Route B,2.57,128.56,9,2026-01-24
f33c8992-6ad7-4752-85c5-be2ab1c05c47,684019e0-5bf2-5158-84f6-bd1a368d8ad4,a76eef60-491b-4362-9aec-7f55c75403b4,Carrier B,Sea,Route B,2.57,128.56,9,2026-01-24
f150094f-d270-49cb-96bc-83c9a6adc78d,684019e0-5bf2-5158-84f6-bd1a368d8ad4,22adce34-ca69-4614-9e37-220ab4987b4f,Carrier B,Sea,Route B,2.57,128.56,9,2026-01-24
3cddbb2b-1ba4-45e0-9263-50abd81b4307,39c219a8-bfc0-5ee3-b87c-f82df0f1e9ae,b00d45e7-1fbd-4743-b2cb-c733ee58845d,Carrier B,Sea,Route B,2.54,127.6,8,2026-01-24
3513e031-a241-491c-af5b-88d542fc6056,39c219a8-bfc0-5ee3-b87c-f82df0f1e9ae,fb9de1d8-7781-426e-a963-1fc87336df20,Carrier B,Sea,Route B,2.54,127.6,8,2026-01-24
44900da9-fc1a-4d7b-958a-78782597c70f,39c219a8-bfc0-5ee3-b87c-f82df0f1e9ae,eb5c2420-2004-4f39-a799-d8093633641f,Carrier B,Sea,Route B,2.54,127.6,8,2026-01-24
940be3c3-0fa7-4b5d-8d3b-f78111766392,39c219a8-bfc0-5ee3-b87c-f82df0f1e9ae,a76eef60-491b-4362-9aec-7f55c75403b4,Carrier B,Sea,Route B,2.54,127.6,8,2026-01-24
89d4a040-15c0-40c8-8744-58ff54eb61df,39c219a8-bfc0-5ee3-b87c-f82df0f1e9ae,22adce34-ca69-4614-9e37-220ab4987b4f,Carrier B,Sea,Route B,2.54,127.6,8,2026-01-24
dd00b710-08c2-48ad-b8fd-966198df0505,88c15e19-9422-550e-8a84-da6e9365f7a6,b00d45e7-1fbd-4743-b2cb-c733ee58845d,Carrier B,Sea,Route B,2.14,127.58,5,2026-01-24
a84a8aad-f5a6-4669-a424-6a826e6d4fe6,88c15e19-9422-550e-8a84-da6e9365f7a6,fb9de1d8-7781-426e-a963-1fc87336df20,Carrier B,Sea,Route B,2.14,127.58,5,2026-01-24
514b1e3a-f64e-4ec1-8a84-de3b792b2d5f,88c15e19-9422-550e-8a84-da6e9365f7a6,eb5c2420-2004-4f39-a799-d8093633641f,Carrier B,Sea,Route B,2.14,127.58,5,2026-01-24
6e38f86d-7922-4db0-82f0-f22e0372fe61,88c15e19-9422-550e-8a84-da6e9365f7a6,a76eef60-491b-4362-9aec-7f55c75403b4,Carrier B,Sea,Route B,2.14,127.58,5,2026-01-24
a4673944-e6ef-4c22-a946-1dbe86f7ef3d,88c15e19-9422-550e-8a84-da6e9365f7a6,22adce34-ca69-4614-9e37-220ab4987b4f,Carrier B,Sea,Route B,2.14,127.58,5,2026-01-24
d817fdba-e211-490e-9ba3-1c7f4062c2ab,58ae6071-5f7d-52a0-8ed3-694044a62728,b00d45e7-1fbd-4743-b2cb-c733ee58845d,Carrier B,Sea,Route B,2.33,129.27,8,2026-01-24
cfd05a39-671a-47c0-af4b-3dbbb40ac060,58ae6071-5f7d-52a0-8ed3-694044a62728,fb9de1d8-7781-426e-a963-1fc87336df20,Carrier B,Sea,Route B,2.33,129.27,8,2026-01-24
1c800a12-cbd9-4253-8381-fdb4c15a0678,58ae6071-5f7d-52a0-8ed3-694044a62728,eb5c2420-2004-4f39-a799-d8093633641f,Carrier B,Sea,Route B,2.33,129.27,8,2026-01-24
59ff7a51-d751-458c-960c-ba4d93d258d2,58ae6071-5f7d-52a0-8ed3-694044a62728,a76eef60-491b-4362-9aec-7f55c75403b4,Carrier B,Sea,Route B,2.33,129.27,8,2026-01-24
04dcc1a8-1474-4fd4-863c-9932d955b71d,58ae6071-5f7d-52a0-8ed3-694044a62728,22adce34-ca69-4614-9e37-220ab4987b4f,Carrier B,Sea,Route B,2.33,129.27,8,2026-01-24
a4451f8a-6352-40f8-a199-18f43f1c73d3,924276ff-8f03-5451-bf55-e659e9bde60b,b00d45e7-1fbd-4743-b2cb-c733ee58845d,Carrier B,Sea,Route B,2.34,128.92,7,2026-01-24
00262b5f-3801-4b42-a9b9-810115fe2435,924276ff-8f03-5451-bf55-e659e9bde60b,fb9de1d8-7781-426e-a963-1fc87336df20,Carrier B,Sea,Route B,2.34,128.92,7,2026-01-24
d4c29d66-95f1-4dde-b09c-d1b376d9e964,924276ff-8f03-5451-bf55-e659e9bde60b,eb5c2420-2004-4f39-a799-d8093633641f,Carrier B,Sea,Route B,2.34,128.92,7,2026-01-24
2278227a-a66e-4ae6-a3e4-8259a8d78fbd,924276ff-8f03-5451-bf55-e659e9bde60b,a76eef60-491b-4362-9aec-7f55c75403b4,Carrier B,Sea,Route B,2.34,128.92,7,2026-01-24
2a6af986-d09c-43c5-b3f0-6063f74cbc74,924276ff-8f03-5451-bf55-e659e9bde60b,22adce34-ca69-4614-9e37-220ab4987b4f,Carrier B,Sea,Route B,2.34,128.92,7,2026-01-24
06e18aaa-b19f-400a-8c93-20a908e9a0fe,e66410b8-d997-59fc-ace0-d80c8a05e433,b00d45e7-1fbd-4743-b2cb-c733ee58845d,Carrier B,Sea,Route B,2.58,128.9,7,2026-01-24
b1c37855-0c3a-4b64-aa84-59968fc5a0d6,e66410b8-d997-59fc-ace0-d80c8a05e433,fb9de1d8-7781-426e-a963-1fc87336df20,Carrier B,Sea,Route B,2.58,128.9,7,2026-01-24
5b5fa725-6f90-4e15-bcdc-0dfe97436514,e66410b8-d997-59fc-ace0-d80c8a05e433,eb5c2420-2004-4f39-a799-d8093633641f,Carrier B,Sea,Route B,2.58,128.9,7,2026-01-24
070724ae-11b4-45cf-b816-71bcdcc7bd8b,e66410b8-d997-59fc-ace0-d80c8a05e433,a76eef60-491b-4362-9aec-7f55c75403b4,Carrier B,Sea,Route B,2.58,128.9,7,2026-01-24
441f26fc-4ad9-4087-8d47-902a49620c6d,e66410b8-d997-59fc-ace0-d80c8a05e433,22adce34-ca69-4614-9e37-220ab4987b4f,Carrier B,Sea,Route B,2.58,128.9,7,2026-01-24
0370106d-7b63-440a-920b-5cc319bae640,f8cc732d-4074-5825-ab7a-30b77babd5af,b00d45e7-1fbd-4743-b2cb-c733ee58845d,Carrier B,Sea,Route B,2.15,129.53,7,2026-01-24
c3377dab-3a33-4825-914c-56fddb30c72c,f8cc732d-4074-5825-ab7a-30b77babd5af,fb9de1d8-7781-426e-a963-1fc87336df20,Carrier B,Sea,Route B,2.15,129.53,7,2026-01-24
77edd7b2-ff48-4a76-8ddc-76401d2bba23,f8cc732d-4074-5825-ab7a-30b77babd5af,eb5c2420-2004-4f39-a799-d8093633641f,Carrier B,Sea,Route B,2.15,129.53,7,2026-01-24
d32a69b9-3937-4194-855a-aaa250b4f6ca,f8cc732d-4074-5825-ab7a-30b77babd5af,a76eef60-491b-4362-9aec-7f55c75403b4,Carrier B,Sea,Route B,2.15,129.53,7,2026-01-24
01685aa8-f498-4e82-9660-8d59784bea69,f8cc732d-4074-5825-ab7a-30b77babd5af,22adce34-ca69-4614-9e37-220ab4987b4f,Carrier B,Sea,Route B,2.15,129.53,7,2026-01-24
6f5b9b3c-c4fe-4a4c-9d1e-a54b54bb57a0,b6ffe950-0605-5e1e-b9e1-9225208b2e2d,b00d45e7-1fbd-4743-b2cb-c733ee58845d,Carrier B,Sea,Route B,2.47,127.89,6,2026-01-24
b951eb62-14ca-4ab2-8518-e68c6e812b75,b6ffe950-0605-5e1e-b9e1-9225208b2e2d,fb9de1d8-7781-426e-a963-1fc87336df20,Carrier B,Sea,Route B,2.47,127.89,6,2026-01-24
6f5a7d1c-80fd-41e8-8d4d-4a8a28c01704,b6ffe950-0605-5e1e-b9e1-9225208b2e2d,eb5c2420-2004-4f39-a799-d8093633641f,Carrier B,Sea,Route B,2.47,127.89,6,2026-01-24
7335e63a-85c1-48f6-a0e1-63e5f1de0769,b6ffe950-0605-5e1e-b9e1-9225208b2e2d,a76eef60-491b-4362-9aec-7f55c75403b4,Carrier B,Sea,Route B,2.47,127.89,6,2026-01-24
362e6b71-8b15-40a8-a678-7004b329fae9,b6ffe950-0605-5e1e-b9e1-9225208b2e2d,22adce34-ca69-4614-9e37-220ab4987b4f,Carrier B,Sea,Route B,2.47,127.89,6,2026-01-24
1bf974ff-1d62-41f6-8625-352cf197d8dc,15e3eae4-2c59-5d1c-8ba0-bbf4d9161534,b00d45e7-1fbd-4743-b2cb-c733ee58845d,Carrier B,Sea,Route B,2.51,128.73,5,2026-01-24
161d2dd7-f728-49ba-9bc8-b7d566364151,15e3eae4-2c59-5d1c-8ba0-bbf4d9161534,fb9de1d8-7781-426e-a963-1fc87336df20,Carrier B,Sea,Route B,2.51,128.73,5,2026-01-24
622727d6-5ac5-4380-98c1-c0af47e1eed7,15e3eae4-2c59-5d1c-8ba0-bbf4d9161534,eb5c2420-2004-4f39-a799-d8093633641f,Carrier B,Sea,Route B,2.51,128.73,5,2026-01-24
d376ac5d-5b22-453f-989b-e20573206f5f,15e3eae4-2c59-5d1c-8ba0-bbf4d9161534,a76eef60-491b-4362-9aec-7f55c75403b4,Carrier B,Sea,Route B,2.51,128.73,5,2026-01-24
1933fc07-2b8c-4bd5-877b-191974677787,15e3eae4-2c59-5d1c-8ba0-bbf4d9161534,22adce34-ca69-4614-9e37-220ab4987b4f,Carrier B,Sea,Route B,2.51,128.73,5,2026-01-24
77e9ca16-8f52-478a-abf3-9da2889f6d5d,562b910a-c0ed-5309-9157-d95efdc6efe5,b00d45e7-1fbd-4743-b2cb-c733ee58845d,Carrier B,Sea,Route B,2.43,127.47,9,2026-01-24
3fc12cad-00e9-46d2-a8a9-db26bdd0b056,562b910a-c0ed-5309-9157-d95efdc6efe5,fb9de1d8-7781-426e-a963-1fc87336df20,Carrier B,Sea,Route B,2.43,127.47,9,2026-01-24
f7bb0090-02f2-48e9-b52f-a511cb2eac7e,562b910a-c0ed-5309-9157-d95efdc6efe5,eb5c2420-2004-4f39-a799-d8093633641f,Carrier B,Sea,Route B,2.43,127.47,9,2026-01-24
63845b22-ff7e-4e94-9122-a5321254b403,562b910a-c0ed-5309-9157-d95efdc6efe5,a76eef60-491b-4362-9aec-7f55c75403b4,Carrier B,Sea,Route B,2.43,127.47,9,2026-01-24
df03e549-aabc-40aa-becc-3ab4f3eb3d9f,562b910a-c0ed-5309-9157-d95efdc6efe5,22adce34-ca69-4614-9e37-220ab4987b4f,Carrier B,Sea,Route B,2.43,127.47,9,2026-01-24
0d7f5de4-d780-4701-8ec1-3ab21e12ecf8,a3aeb8a0-f0ee-59d0-9eab-3d594c72064f,b00d45e7-1fbd-4743-b2cb-c733ee58845d,Carrier B,Air,Route A,4.17,868.33,0,2026-01-24
452b1df1-657a-4c2a-9f94-181605c9a6f9,a3aeb8a0-f0ee-59d0-9eab-3d594c72064f,fb9de1d8-7781-426e-a963-1fc87336df20,Carrier B,Air,Route A,4.17,868.33,0,2026-01-24
132e742e-6fdd-40ef-97ff-e9e27962f4af,a3aeb8a0-f0ee-59d0-9eab-3d594c72064f,eb5c2420-2004-4f39-a799-d8093633641f,Carrier B,Air,Route A,4.17,868.33,0,2026-01-24
a6b53c2f-7a4d-407b-abfb-7ae9f20906cf,a3aeb8a0-f0ee-59d0-9eab-3d594c72064f,a76eef60-491b-4362-9aec-7f55c75403b4,Carrier B,Air,Route A,4.17,868.33,0,2026-01-24
53d0ffd5-51d2-4a2a-8fe6-d0c369c366b4,a3aeb8a0-f0ee-59d0-9eab-3d594c72064f,22adce34-ca69-4614-9e37-220ab4987b4f,Carrier B,Air,Route A,4.17,868.33,0,2026-01-24
c50bd0a3-4a6e-4ae9-bf5a-a2c1bfeec9f8,71e6b435-9e1c-5d52-986b-8dc7d015d407,b00d45e7-1fbd-4743-b2cb-c733ee58845d,Carrier B,Air,Route A,3.95,864.4,2,2026-01-24
06d5b6e5-13a8-4681-950c-d07134944187,71e6b435-9e1c-5d52-986b-8dc7d015d407,fb9de1d8-7781-426e-a963-1fc87336df20,Carrier B,Air,Route A,3.95,864.4,2,2026-01-24
3a92c696-ca78-4520-b0cd-594190a0028a,71e6b435-9e1c-5d52-986b-8dc7d015d407,eb5c2420-2004-4f39-a799-d8093633641f,Carrier B,Air,Route A,3.95,864.4,2,2026-01-24
0ab1b44a-35f3-4f58-89a3-89f89034bf51,71e6b435-9e1c-5d52-986b-8dc7d015d407,a76eef60-491b-4362-9aec-7f55c75403b4,Carrier B,Air,Route A,3.95,864.4,2,2026-01-24
c9fac23e-2162-42c4-ab85-8f6d5dcf49d7,71e6b435-9e1c-5d52-986b-8dc7d015d407,22adce34-ca69-4614-9e37-220ab4987b4f,Carrier B,Air,Route A,3.95,864.4,2,2026-01-24
3ee06e22-1e16-433e-b243-648e74336352,65c8a4a5-473a-522e-8e36-a19007ec55c7,b00d45e7-1fbd-4743-b2cb-c733ee58845d,Carrier B,Air,Route A,4.18,866.37,2,2026-01-24
707039a5-90db-48c7-b156-4d4af72db942,65c8a4a5-473a-522e-8e36-a19007ec55c7,fb9de1d8-7781-426e-a963-1fc87336df20,Carrier B,Air,Route A,4.18,866.37,2,2026-01-24
03f57f17-122a-4af6-8251-2d1e5c4e5f36,65c8a4a5-473a-522e-8e36-a19007ec55c7,eb5c2420-2004-4f39-a799-d8093633641f,Carrier B,Air,Route A,4.18,866.37,2,2026-01-24
c7bd109f-23f1-4bac-9e03-48b3c10eb7dd,65c8a4a5-473a-522e-8e36-a19007ec55c7,a76eef60-491b-4362-9aec-7f55c75403b4,Carrier B,Air,Route A,4.18,866.37,2,2026-01-24
8d366cd4-0d08-4355-9c83-347f9057e480,65c8a4a5-473a-522e-8e36-a19007ec55c7,22adce34-ca69-4614-9e37-220ab4987b4f,Carrier B,Air,Route A,4.18,866.37,2,2026-01-24
40388f2f-fb80-41fe-ad7a-9c64ccbc6230,576a6a1e-63aa-5b6d-b67e-9d48202f7333,b00d45e7-1fbd-4743-b2cb-c733ee58845d,Carrier B,Air,Route A,4.11,870.68,0,2026-01-24
d7837589-0f6c-45af-906d-b478a78af944,576a6a1e-63aa-5b6d-b67e-9d48202f7333,fb9de1d8-7781-426e-a963-1fc87336df20,Carrier B,Air,Route A,4.11,870.68,0,2026-01-24
d415d991-7f7c-432e-bf4e-596874c1077c,576a6a1e-63aa-5b6d-b67e-9d48202f7333,eb5c2420-2004-4f39-a799-d8093633641f,Carrier B,Air,Route A,4.11,870.68,0,2026-01-24
f31eef09-d03e-4cef-a990-babd5baa4071,576a6a1e-63aa-5b6d-b67e-9d48202f7333,a76eef60-491b-4362-9aec-7f55c75403b4,Carrier B,Air,Route A,4.11,870.68,0,2026-01-24
5698457c-1866-4006-b0c5-39f0e79f18ca,576a6a1e-63aa-5b6d-b67e-9d48202f7333,22adce34-ca69-4614-9e37-220ab4987b4f,Carrier B,Air,Route A,4.11,870.68,0,2026-01-24
6d6d1936-982e-4304-ba09-5f096f2acf2f,99c7d133-b2cd-5ad1-875b-3ed8eaec5f4e,b00d45e7-1fbd-4743-b2cb-c733ee58845d,Carrier B,Air,Route A,4.95,858.44,2,2026-01-24
dd89999e-5fda-4290-9441-44c7f463fab9,99c7d133-b2cd-5ad1-875b-3ed8eaec5f4e,fb9de1d8-7781-426e-a963-1fc87336df20,Carrier B,Air,Route A,4.95,858.44,2,2026-01-24
068f2e00-be3b-4604-8a3b-65ae719e1b5b,99c7d133-b2cd-5ad1-875b-3ed8eaec5f4e,eb5c2420-2004-4f39-a799-d8093633641f,Carrier B,Air,Route A,4.95,858.44,2,2026-01-24
e847bbc5-3a4c-4f87-bb40-9710b554fee5,99c7d133-b2cd-5ad1-875b-3ed8eaec5f4e,a76eef60-491b-4362-9aec-7f55c75403b4,Carrier B,Air,Route A,4.95,858.44,2,2026-01-24
3cd70b1d-5d39-478c-bf7e-6fdf28d59be0,99c7d133-b2cd-5ad1-875b-3ed8eaec5f4e,22adce34-ca69-4614-9e37-220ab4987b4f,Carrier B,Air,Route A,4.95,858.44,2,2026-01-24
d4438f1b-148f-471d-a188-537e1a34098b,603b6448-5f5a-5a08-b8fe-49eff27bb533,b00d45e7-1fbd-4743-b2cb-c733ee58845d,Carrier B,Air,Route A,4.09,883.64,0,2026-01-24
7d9a35a0-958d-4769-9ee9-12d215976bfc,603b6448-5f5a-5a08-b8fe-49eff27bb533,fb9de1d8-7781-426e-a963-1fc87336df20,Carrier B,Air,Route A,4.09,883.64,0,2026-01-24
de557247-5b89-4119-b479-12125851132b,603b6448-5f5a-5a08-b8fe-49eff27bb533,eb5c2420-2004-4f39-a799-d8093633641f,Carrier B,Air,Route A,4.09,883.64,0,2026-01-24
6bf5671f-2eb9-4d6c-a37d-61db62a497f9,603b6448-5f5a-5a08-b8fe-49eff27bb533,a76eef60-491b-4362-9aec-7f55c75403b4,Carrier B,Air,Route A,4.09,883.64,0,2026-01-24
8dd4dc84-5176-4576-8730-2e1b23acd7f0,603b6448-5f5a-5a08-b8fe-49eff27bb533,22adce34-ca69-4614-9e37-220ab4987b4f,Carrier B,Air,Route A,4.09,883.64,0,2026-01-24
f12a27a0-4829-419e-9015-7aa124b64708,5208e1cb-4517-57a6-bcf4-aa65d504715d,b00d45e7-1fbd-4743-b2cb-c733ee58845d,Carrier B,Air,Route A,4.48,856.82,1,2026-01-24
172089de-285b-4c5d-8237-aed426c040d1,5208e1cb-4517-57a6-bcf4-aa65d504715d,fb9de1d8-7781-426e-a963-1fc87336df20,Carrier B,Air,Route A,4.48,856.82,1,2026-01-24
67af334a-5831-4b0c-bc85-63e6d9a9de53,5208e1cb-4517-57a6-bcf4-aa65d504715d,eb5c2420-2004-4f39-a799-d8093633641f,Carrier B,Air,Route A,4.48,856.82,1,2026-01-24
5d2d6e43-4d4e-4dd5-ad5c-f61740c64fe0,5208e1cb-4517-57a6-bcf4-aa65d504715d,a76eef60-491b-4362-9aec-7f55c75403b4,Carrier B,Air,Route A,4.48,856.82,1,2026-01-24
cbef3dd7-6777-423a-935b-1a09cff184bc,5208e1cb-4517-57a6-bcf4-aa65d504715d,22adce34-ca69-4614-9e37-220ab4987b4f,Carrier B,Air,Route A,4.48,856.82,1,2026-01-24
ad78405b-e8a7-4276-b9aa-c3ddc76a85d3,306adec3-4516-5b87-adcb-94db1d653b45,b00d45e7-1fbd-4743-b2cb-c733ee58845d,Carrier B,Air,Route A,4.6,855.02,2,2026-01-24
aa60db8e-195b-4266-8457-d91c522955df,306adec3-4516-5b87-adcb-94db1d653b45,fb9de1d8-7781-426e-a963-1fc87336df20,Carrier B,Air,Route A,4.6,855.02,2,2026-01-24
1713ae11-1c7b-4e29-9cb0-33c9a19f5e30,306adec3-4516-5b87-adcb-94db1d653b45,eb5c2420-2004-4f39-a799-d8093633641f,Carrier B,Air,Route A,4.6,855.02,2,2026-01-24
73b4f0f8-4a52-4b37-b828-b5f2b317ff1b,306adec3-4516-5b87-adcb-94db1d653b45,a76eef60-491b-4362-9aec-7f55c75403b4,Carrier B,Air,Route A,4.6,855.02,2,2026-01-24
acae3867-c669-4cc3-aef5-2371157beb8d,306adec3-4516-5b87-adcb-94db1d653b45,22adce34-ca69-4614-9e37-220ab4987b4f,Carrier B,Air,Route A,4.6,855.02,2,2026-01-24
45b6d0e8-b9f9-4cd9-a588-46a381bbe7c6,09f144fb-1396-589d-9324-0f962ba1d7a9,b00d45e7-1fbd-4743-b2cb-c733ee58845d,Carrier B,Air,Route A,3.97,875.55,0,2026-01-24
3d4e64f7-7863-44a9-8d4d-92eb2aad4d55,09f144fb-1396-589d-9324-0f962ba1d7a9,fb9de1d8-7781-426e-a963-1fc87336df20,Carrier B,Air,Route A,3.97,875.55,0,2026-01-24
d626091a-5fd0-48f2-8a9b-d319982363e0,09f144fb-1396-589d-9324-0f962ba1d7a9,eb5c2420-2004-4f39-a799-d8093633641f,Carrier B,Air,Route A,3.97,875.55,0,2026-01-24
